2143,2,356
2144,2,473
2145,2,45
2146,2,47
2147,2,130
2148,3,455
2149,1,465
2150,3,421
2151,2,60
2152,1,469
2153,2,164
2154,3,158
2155,2,36
2156,2,99
2157,3,459
2158,2,170
2159,2,68
2160,1,415
2161,1,9
2162,3,39
2163,3,274
2164,3,256
2165,3,120
2166,2,447
2167,2,191
2168,2,218
2169,1,220
2170,1,103
2171,1,133
2172,1,111
2173,1,327
2174,1,298
2175,1,296
2176,3,124
2177,2,12
2178,2,433
2179,3,19
2180,2,131
2181,3,262
2182,1,427
2183,1,276
2184,1,465
2185,2,142
2186,2,32
2187,1,291
2188,1,165
2189,1,191
2190,3,17
2191,1,322
2192,3,454
2193,3,256
2194,2,428
2195,3,296
2196,1,303
2197,1,61
2198,2,239
2199,2,24
2200,1,439
2201,3,441
2202,3,407
2203,1,272
2204,1,251
2205,2,225
2206,2,223
2207,3,74
2208,1,299
2209,1,52
2210,2,453
2211,1,245
2212,3,226
2213,1,504
2214,1,68
2215,2,247
2216,3,174
2217,1,302
2218,3,328
2219,3,405
2220,1,398
2221,2,22
2222,2,6
2223,2,246
2224,2,75
2225,3,338
2226,1,451
2227,2,391
2228,2,95
2229,3,442
2230,2,301
2231,1,410
2232,1,185
2233,1,239
2234,2,477
2235,2,186
2236,1,201
2237,2,446
2238,1,471
2239,2,424
2240,1,213
2241,2,380
2242,1,373
2243,3,313
2244,3,492
2245,2,205
2246,3,120
2247,1,463
2248,2,372
2249,1,93
2250,2,201
2251,3,188
2252,3,198
2253,2,374
2254,1,210
2255,2,77
2256,1,33
2257,3,201
2258,2,65
2259,1,258
2260,2,448
2261,2,248
2262,3,158
2263,2,31
2264,2,472
2265,1,305
2266,2,269
2267,2,379
2268,1,250
2269,3,377
2270,2,84
2271,1,103
2272,3,338
2273,3,265
2274,1,341
2275,1,318
2276,1,289
2277,2,190
2278,2,260
2279,3,341
2280,3,246
2281,1,85
2282,2,280
2283,1,215
2284,3,281
2285,2,262
2286,3,176
2287,1,86
2288,3,247
2289,2,225
2290,3,382
2291,3,482
2292,2,344
2293,1,55
2294,1,288
2295,2,446
2296,1,190
2297,3,383
2298,1,202
2299,1,255
2300,1,67
2301,3,487
2302,1,412
2303,1,199
2304,3,299
2305,1,52
2306,1,408
2307,1,290
2308,3,341
2309,1,381
2310,2,127
2311,3,269
2312,3,447
2313,1,173
2314,1,160
2315,1,433
2316,2,369
2317,2,508
2318,3,18
2319,3,348
2320,3,320
2321,3,231
2322,2,172
2323,2,398
2324,2,289
2325,2,415
2326,2,172
2327,1,4
2328,2,241
2329,2,104
2330,3,247
2331,3,368
2332,1,35
2333,1,484
2334,2,127
2335,3,386
2336,1,484
2337,1,234
2338,2,163
2339,3,161
2340,2,12
2341,1,306
2342,3,510
2343,3,187
2344,3,126
2345,1,477
2346,1,122
2347,1,421
2348,3,84
2349,1,430
2350,1,102
2351,1,125
2352,1,199
2353,2,158
2354,3,169
2355,2,183
2356,2,161
2357,1,366
2358,1,62
2359,3,169
2360,1,135
2361,1,458
2362,3,173
2363,2,187
2364,3,166
2365,3,164
2366,3,89
2367,3,418
2368,2,206
2369,2,137
2370,2,35
2371,3,391
2372,3,344
2373,3,225
2374,1,58
2375,3,346
2376,3,246
2377,1,314
2378,3,414
2379,2,294
2380,3,479
2381,3,290
2382,2,346
2383,2,451
2384,3,439
2385,3,346
2386,2,341
2387,2,508
2388,3,267
2389,3,173
2390,1,308
2391,1,207
2392,2,330
2393,1,275
2394,2,435
2395,3,93
2396,2,155
2397,1,387
2398,3,154
2399,1,213
2400,1,80
2401,2,324
2402,3,160
2403,1,145
2404,3,50
2405,3,353
2406,1,307
2407,2,155
2408,2,359
2409,1,378
2410,1,155
2411,1,203
2412,1,70
2413,1,286
2414,1,160
2415,3,187
2416,3,37
2417,1,421
2418,2,358
2419,3,275
2420,3,473
2421,1,93
2422,1,312
2423,3,177
2424,2,105
2425,3,1
2426,3,106
2427,2,425
2428,1,87
2429,3,87
2430,1,201
2431,1,78
2432,1,436
2433,1,3
2434,2,403
2435,3,219
2436,1,349
2437,1,202
2438,2,85
2439,3,217
2440,1,122
2441,2,435
2442,2,456
2443,1,470
2444,2,204
2445,2,189
2446,3,52
2447,3,401
2448,3,34
2449,3,347
2450,1,190
2451,3,118
2452,2,489
2453,1,296
2454,1,162
2455,1,485
2456,3,165
2457,2,483
2458,1,77
2459,3,146
2460,2,235
2461,3,64
2462,1,264
2463,3,23
2464,3,372
2465,1,192
2466,3,506
2467,1,452
2468,1,186
2469,3,102
2470,3,283
2471,2,400
2472,1,433
2473,3,220
2474,1,506
2475,3,315
2476,3,321
2477,3,120
2478,1,288
2479,2,163
2480,3,71
2481,2,79
2482,3,317
2483,1,390
2484,1,282
2485,2,404
2486,2,347
2487,2,15
2488,2,251
2489,2,344
2490,3,217
2491,3,239
2492,2,486
2493,1,248
2494,2,280
2495,2,236
2496,1,8
2497,2,367
2498,3,365
2499,1,346
2500,1,299
2501,2,288
2502,2,56
2503,2,89
2504,2,80
2505,2,463
2506,1,441
2507,2,298
2508,3,1
2509,2,445
2510,1,189
2511,2,160
2512,3,187
2513,3,361
2514,2,21
2515,3,310
2516,2,104
2517,3,175
2518,1,69
2519,3,27
2520,1,465
2521,2,147
2522,3,269
2523,3,76
2524,3,399
2525,3,164
2526,3,479
2527,2,146
2528,2,303
2529,1,340
2530,2,433
2531,2,321
2532,2,238
2533,2,120
2534,2,310
2535,2,98
2536,1,205
2537,2,453
2538,1,243
2539,1,280
2540,1,110
2541,2,252
2542,3,127
2543,1,284
2544,1,199
2545,3,72
2546,2,419
2547,2,308
2548,3,136
2549,2,324
2550,1,286
2551,1,501
2552,3,166
2553,3,22
2554,3,341
2555,2,40
2556,3,418
2557,2,35
2558,3,363
2559,2,178
2560,3,444
2561,2,239
2562,3,204
2563,1,27
2564,1,120
2565,2,496
2566,3,157
2567,2,99
2568,1,183
2569,3,348
2570,1,307
2571,2,70
2572,1,491
2573,1,57
2574,3,49
2575,1,425
2576,1,224
2577,2,352
2578,1,448
2579,1,401
2580,1,263
2581,1,394
2582,3,226
2583,1,194
2584,2,56
2585,1,505
2586,1,6
2587,2,199
2588,1,139
2589,1,482
2590,1,377
2591,2,46
2592,3,488
2593,3,82
2594,2,414
2595,2,368
2596,2,466
2597,1,254
2598,2,152
2599,1,285
2600,2,297
2601,3,20
2602,1,83
2603,1,203
2604,2,349
2605,3,27
2606,1,193
2607,2,369
2608,1,306
2609,1,157
2610,3,147
2611,2,234
2612,2,482
2613,1,338
2614,2,179
2615,1,409
2616,1,312
2617,1,420
2618,1,78
2619,2,118
2620,1,293
2621,3,295
2622,1,119
2623,2,254
2624,1,22
2625,1,10
2626,1,240
2627,3,27
2628,2,120
2629,1,380
2630,1,26
2631,3,75
2632,2,434
2633,2,79
2634,2,434
2635,3,282
2636,3,293
2637,3,384
2638,2,382
2639,3,334
2640,3,173
2641,1,129
2642,2,494
2643,1,269
2644,2,424
2645,1,188
2646,2,316
2647,3,187
2648,3,368
2649,2,21
2650,3,426
2651,2,338
2652,3,245
2653,3,488
2654,3,265
2655,1,133
2656,2,39
2657,3,122
2658,1,268
2659,3,299
2660,2,432
2661,2,154
2662,2,128
2663,1,32
2664,1,453
2665,1,470
2666,1,488
2667,1,13
2668,1,411
2669,2,391
2670,1,481
2671,3,99
2672,3,148
2673,1,458
2674,1,280
2675,1,39
2676,3,17
2677,3,356
2678,3,151
2679,2,330
2680,1,371
2681,3,158
2682,3,472
2683,1,403
2684,1,230
2685,3,279
2686,2,12
2687,1,105
2688,3,321
2689,3,445
2690,1,464
2691,3,338
2692,2,365
2693,1,77
2694,2,439
2695,2,318
2696,3,160
2697,2,211
2698,1,250
2699,2,367
2700,2,12
2701,3,39
2702,2,465
2703,3,305
2704,2,134
2705,1,393
2706,3,298
2707,3,104
2708,2,288
2709,2,19
2710,2,174
2711,3,389
2712,1,201
2713,3,37
2714,1,338
2715,2,86
2716,1,136
2717,3,370
2718,3,289
2719,3,496
2720,3,33
2721,1,8
2722,1,322
2723,3,203
2724,3,423
2725,1,319
2726,2,225
2727,3,301
2728,2,447
2729,3,345
2730,3,271
2731,2,254
2732,1,57
2733,1,318
2734,3,101
2735,2,309
2736,3,269
2737,3,460
2738,3,479
2739,3,48
2740,1,186
2741,3,241
2742,2,36
2743,3,379
2744,1,156
2745,3,228
2746,1,59
2747,1,225
2748,1,456
2749,1,217
2750,1,425
2751,1,467
2752,1,480
2753,3,135
2754,3,167
2755,2,450
2756,3,57
2757,1,321
2758,1,377
2759,2,340
2760,2,452
2761,2,347
2762,3,421
2763,1,506
2764,2,77
2765,3,30
2766,3,299
2767,3,253
2768,3,168
2769,2,187
2770,1,233
2771,1,178
2772,2,199
2773,2,52
2774,1,436
2775,2,76
2776,3,225
2777,2,173
2778,3,472
2779,3,111
2780,1,307
2781,1,23
2782,1,78
2783,3,153
2784,1,327
2785,2,196
2786,3,21
2787,2,317
2788,3,317
2789,2,59
2790,2,247
2791,3,117
2792,3,485
2793,2,311
2794,3,325
2795,1,301
2796,1,354
2797,1,418
2798,2,491
2799,3,193
2800,3,347
2801,3,52
2802,3,456
2803,1,289
2804,2,459
2805,2,337
2806,1,27
2807,1,471
2808,3,10
2809,3,423
2810,2,131
2811,2,120
2812,2,172
2813,3,312
2814,1,264
2815,3,370
2816,3,153
2817,2,126
2818,2,136
2819,1,133
2820,2,490
2821,3,413
2822,3,245
2823,1,159
2824,1,474
2825,2,176
2826,2,439
2827,3,366
2828,1,118
2829,2,186
2830,3,237
2831,1,379
2832,2,185
2833,3,500
2834,2,26
2835,1,86
2836,1,6
2837,1,174
2838,3,123
2839,1,252
2840,2,303
2841,2,400
2842,2,31
2843,1,375
2844,1,171
2845,2,88
2846,3,414
2847,2,395
2848,2,475
2849,2,20
2850,1,120
2851,3,270
2852,1,496
2853,1,76
2854,3,467
2855,2,430
2856,3,69
2857,2,109
2858,1,184
2859,2,175
2860,2,491
2861,1,385
2862,1,442
2863,1,130
2864,2,113
2865,2,48
2866,3,116
2867,2,249
2868,1,269
2869,2,464
2870,3,317
2871,3,77
2872,1,187
2873,3,380
2874,1,271
2875,3,55
2876,1,509
2877,3,242
2878,2,177
2879,3,488
2880,2,424
2881,2,348
2882,2,236
2883,2,224
2884,3,337
2885,3,282
2886,1,478
2887,3,60
2888,3,421
2889,1,512
2890,1,300
2891,2,389
2892,3,388
2893,2,201
2894,1,103
2895,1,415
2896,2,346
2897,2,186
2898,1,436
2899,2,44
2900,1,490
2901,2,13
2902,1,375
2903,1,334
2904,2,408
2905,2,25
2906,1,423
2907,2,408
2908,1,505
2909,2,436
2910,2,311
2911,2,447
2912,3,121
2913,3,267
2914,2,271
2915,3,381
2916,1,194
2917,1,429
2918,2,240
2919,1,288
2920,3,444
2921,3,98
2922,1,214
2923,1,301
2924,3,224
2925,1,45
2926,3,338
2927,2,426
2928,2,258
2929,3,160
2930,2,215
2931,3,175
2932,2,436
2933,3,443
2934,2,209
2935,2,37
2936,1,222
2937,3,106
2938,2,36
2939,2,215
2940,3,324
2941,1,202
2942,2,137
2943,1,333
2944,2,113
2945,1,144
2946,2,66
2947,1,335
2948,1,136
2949,1,503
2950,1,152
2951,3,353
2952,3,385
2953,2,244
2954,2,135
2955,2,23
2956,3,119
2957,2,160
2958,3,365
2959,3,412
2960,2,437
2961,2,75
2962,2,331
2963,2,139
2964,3,177
2965,1,484
2966,1,491
2967,1,474
2968,1,507
2969,1,270
2970,2,284
2971,1,90
2972,2,266
2973,2,181
2974,1,225
2975,3,305
2976,2,427
2977,2,120
2978,1,183
2979,2,394
2980,1,462
2981,1,37
2982,2,189
2983,2,180
2984,1,391
2985,1,255
2986,2,219
2987,3,240
2988,1,278
2989,2,387
2990,2,253
2991,3,46
2992,3,274
2993,3,37
2994,1,454
2995,2,315
2996,2,493
2997,2,113
2998,1,318
2999,1,267
3000,2,357
3001,2,508
3002,3,121
3003,2,245
3004,3,184
3005,1,405
3006,1,98
3007,1,66
3008,1,265
3009,1,333
3010,3,126
3011,3,152
3012,3,139
3013,3,268
3014,3,195
3015,3,112
3016,3,240
3017,2,440
3018,2,356
3019,2,40
3020,1,476
3021,1,45
3022,1,227
3023,3,493
3024,1,270
3025,3,432
3026,3,410
3027,3,85
3028,1,348
3029,1,223
3030,1,129
3031,2,294
3032,1,450
3033,2,195
3034,1,230
3035,3,437
3036,3,63
3037,1,256
3038,1,154
3039,3,491
3040,1,379
3041,1,247
3042,3,287
3043,3,260
3044,2,469
3045,2,284
3046,1,305
3047,2,264
3048,1,210
3049,2,187
3050,3,101
3051,2,505
3052,2,185
3053,3,4
3054,1,92
3055,2,471
3056,3,392
3057,2,305
3058,2,137
3059,1,175
3060,3,114
3061,3,368
3062,2,145
3063,3,34
3064,1,407
3065,3,334
3066,1,458
3067,3,39
3068,2,203
3069,3,77
3070,3,139
3071,2,256
3072,3,464
3073,3,156
3074,2,426
3075,3,220
3076,2,196
3077,1,466
3078,3,465
3079,3,3
3080,3,43
3081,2,272
3082,1,261
3083,1,244
3084,1,358
3085,1,261
3086,2,332
3087,3,110
3088,2,82
3089,2,456
3090,2,282
3091,1,11
3092,1,320
3093,2,215
3094,3,467
3095,1,183
3096,2,372
3097,2,290
3098,1,441
3099,1,289
3100,3,512
3101,3,360
3102,1,296
3103,2,281
3104,1,254
3105,2,257
3106,2,338
3107,3,416
3108,2,461
3109,1,421
3110,2,90
3111,1,120
3112,3,72
3113,1,170
3114,2,2
3115,2,263
3116,3,225
3117,2,221
3118,2,252
3119,3,341
3120,1,444
3121,3,22
3122,2,362
3123,1,319
3124,1,21
3125,1,108
3126,3,279
3127,2,277
3128,1,159
3129,3,287
3130,3,360
3131,2,11
3132,2,442
3133,1,32
3134,1,96
3135,2,105
3136,2,246
3137,3,362
3138,1,120
3139,1,164
3140,1,156
3141,3,122
3142,1,402
3143,1,1
3144,1,437
3145,2,103
3146,3,231
3147,2,262
3148,3,370
3149,2,117
3150,1,352
3151,2,356
3152,2,423
3153,3,347
3154,1,137
3155,1,220
3156,2,403
3157,2,220
3158,2,255
3159,1,31
3160,3,66
3161,2,451
3162,3,293
3163,2,164
3164,2,70
3165,2,505
3166,3,161
3167,1,23
3168,1,488
3169,1,251
3170,3,73
3171,3,511
3172,2,116
3173,2,147
3174,1,239
3175,3,55
3176,2,421
3177,3,145
3178,1,448
3179,3,177
3180,1,284
3181,3,511
3182,2,224
3183,3,327
3184,3,263
3185,3,280
3186,3,69
3187,3,86
3188,2,340
3189,2,345
3190,3,483
3191,3,291
3192,1,281
3193,1,484
3194,2,199
3195,3,339
3196,3,289
3197,3,126
3198,1,218
3199,2,278
3200,1,21
3201,3,153
3202,3,206
3203,3,497
3204,3,265
3205,1,509
3206,1,195
3207,2,169
3208,1,486
3209,3,479
3210,3,333
3211,2,321
3212,3,163
3213,2,400
3214,3,149
3215,3,145
3216,3,508
3217,3,300
3218,3,388
3219,2,433
3220,1,255
3221,2,329
3222,3,54
3223,3,15
3224,1,411
3225,1,503
3226,3,38
3227,3,484
3228,2,50
3229,1,13
3230,1,260
3231,3,383
3232,1,26
3233,1,328
3234,3,382
3235,3,200
3236,3,477
3237,3,132
3238,2,219
3239,2,343
3240,3,324
3241,1,244
3242,2,443
3243,2,110
3244,2,257
3245,3,40
3246,1,277
3247,2,342
3248,3,84
3249,3,122
3250,2,279
3251,2,420
3252,1,488
3253,2,123
3254,1,360
3255,3,49
3256,2,167
3257,2,464
3258,1,14
3259,2,220
3260,3,392
3261,3,300
3262,2,288
3263,3,105
3264,2,442
3265,1,271
3266,2,88
3267,2,335
3268,2,32
3269,3,37
3270,1,421
3271,3,422
3272,2,126
3273,2,97
3274,1,467
3275,3,502
3276,2,361
3277,1,325
3278,2,435
3279,2,68
3280,2,157
3281,3,5
3282,2,270
3283,3,68
3284,2,301
3285,3,467
3286,1,333
3287,3,359
3288,1,182
3289,3,221
3290,1,436
3291,1,311
3292,2,407
3293,2,88
3294,2,195
3295,3,63
3296,1,305
3297,1,87
3298,3,373
3299,3,433
3300,1,261
3301,2,504
3302,3,466
3303,1,477
3304,3,431
3305,1,293
3306,1,178
3307,3,425
3308,3,447
3309,3,245
3310,3,67
3311,1,316
3312,3,431
3313,1,147
3314,3,143
3315,3,45
3316,3,82
3317,3,123
3318,1,512
3319,1,477
3320,2,383
3321,1,236
3322,1,170
3323,3,184
3324,2,498
3325,1,84
3326,2,277
3327,1,413
3328,3,249
3329,2,457
3330,2,282
3331,3,227
3332,1,165
3333,2,422
3334,2,130
3335,2,283
3336,2,55
3337,2,428
3338,3,508
3339,3,496
3340,3,406
3341,2,102
3342,1,354
3343,2,104
3344,2,188
3345,2,202
3346,2,39
3347,1,42
3348,3,93
3349,3,407
3350,1,74
3351,2,67
3352,1,41
3353,3,362
3354,1,339
3355,2,176
3356,2,141
3357,3,251
3358,1,343
3359,1,163
3360,2,27
3361,3,179
3362,1,82
3363,1,144
3364,1,347
3365,3,344
3366,1,479
3367,1,464
3368,3,303
3369,1,339
3370,2,146
3371,1,210
3372,3,430
3373,1,245
3374,2,313
3375,1,471
3376,2,470
3377,3,470
3378,3,160
3379,3,348
3380,3,369
3381,3,114
3382,2,131
3383,3,137
3384,1,503
3385,3,291
3386,3,475
3387,1,322
3388,1,370
3389,3,145
3390,1,488
3391,1,211
3392,3,249
3393,1,486
3394,1,509
3395,2,380
3396,3,411
3397,2,39
3398,1,71
3399,1,183
3400,1,79
3401,2,101
3402,2,452
3403,3,388
3404,1,493
3405,1,448
3406,3,190
3407,1,404
3408,1,261
3409,3,133
3410,2,87
3411,1,486
3412,2,239
3413,2,303
3414,1,504
3415,3,272
3416,1,371
3417,3,129
3418,2,420
3419,1,307
3420,2,258
3421,1,403
3422,3,459
3423,2,359
3424,3,160
3425,2,279
3426,1,103
3427,1,111
3428,2,87
3429,2,269
3430,2,498
3431,2,76
3432,2,350
3433,3,158
3434,3,264
3435,1,107
3436,3,479
3437,1,438
3438,2,382
3439,3,60
3440,1,457
3441,3,235
3442,2,270
3443,2,17
3444,3,13
3445,1,506
3446,3,210
3447,1,109
3448,2,28
3449,1,82
3450,2,325
3451,1,43
3452,1,179
3453,1,261
3454,1,167
3455,3,40
3456,1,139
3457,1,189
3458,3,350
3459,3,416
3460,2,467
3461,3,87
3462,3,272
3463,3,196
3464,2,30
3465,2,42
3466,2,46
3467,1,422
3468,2,432
3469,2,39
3470,2,479
3471,1,27
3472,2,303
3473,2,125
3474,1,65
3475,2,504
3476,2,246
3477,3,187
3478,1,117
3479,3,408
3480,1,145
3481,1,256
3482,2,243
3483,1,387
3484,3,72
3485,1,327
3486,1,337
3487,1,200
3488,3,248
3489,3,118
3490,2,195
3491,3,152
3492,3,264
3493,3,400
3494,1,116
3495,3,139
3496,3,182
3497,2,293
3498,3,19
3499,1,24
3500,1,427
3501,1,470
3502,2,485
3503,1,193
3504,1,88
3505,1,184
3506,2,510
3507,1,431
3508,2,103
3509,1,321
3510,2,105
3511,3,170
3512,2,317
3513,3,90
3514,2,384
3515,2,395
3516,1,400
3517,3,355
3518,3,205
3519,1,189
3520,3,432
3521,3,485
3522,1,419
3523,1,159
3524,2,380
3525,1,505
3526,1,181
3527,1,309
3528,1,162
3529,3,414
3530,3,471
3531,1,241
3532,2,52
3533,2,135
3534,3,116
3535,3,284
3536,1,393
3537,2,62
3538,1,50
3539,2,493
3540,2,456
3541,3,503
3542,1,447
3543,3,19
3544,1,392
3545,2,462
3546,3,456
3547,1,339
3548,2,163
3549,2,220
3550,1,465
3551,3,404
3552,1,343
3553,3,19
3554,2,454
3555,1,421
3556,1,418
3557,3,372
3558,1,469
3559,2,252
3560,3,29
3561,2,20
3562,3,145
3563,2,435
3564,2,68
3565,1,273
3566,3,280
3567,2,18
3568,1,438
3569,3,119
3570,3,135
3571,1,306
3572,3,460
3573,2,276
3574,3,241
3575,2,84
3576,3,381
3577,1,301
3578,1,169
3579,1,243
3580,1,159
3581,3,3
3582,3,207
3583,1,463
3584,3,307
3585,2,335
3586,3,455
3587,1,421
3588,2,437
3589,2,503
3590,2,353
3591,2,183
3592,3,17
3593,2,123
3594,1,386
3595,3,190
3596,3,107
3597,1,497
3598,3,72
3599,1,405
3600,3,142
